     399    1.800    3.800  160.000     -150.5137535
     400    1.800    3.800  170.000     -150.5134672
     401    1.800    3.800  179.990     -150.5133627
       0    0.000    0.000    0.000        0.0000000
     402    1.800    4.000    0.010     -150.4184498
     403    1.800    4.000   10.000     -150.4404876
     404    1.800    4.000   20.000     -150.4661547
     405    1.800    4.000   30.000     -150.4805419
     406    1.800    4.000   40.000     -150.4947378
     407    1.800    4.000   50.000     -150.5041725
     408    1.800    4.000   60.000     -150.5082073
     409    1.800    4.000   70.000     -150.5109914
     410    1.800    4.000   77.000     -150.5127501
     411    1.800    4.000   80.000     -150.5134476
     412    1.800    4.000   90.000     -150.5153714
     413    1.800    4.000  100.000     -150.5165317
     414    1.800    4.000  110.000     -150.5169902
     415    1.800    4.000  120.000     -150.5169975
     416    1.800    4.000  130.000     -150.5167880
     417    1.800    4.000  140.000     -150.5164985
     418    1.800    4.000  150.000     -150.5162007
     419    1.800    4.000  160.000     -150.5159384
     420    1.800    4.000  170.000     -150.5157528
     421    1.800    4.000  179.990     -150.5156851
       0    0.000    0.000    0.000        0.0000000
     422    1.800    4.500    0.010     -150.4725951
     423    1.800    4.500   10.000     -150.4783425
     424    1.800    4.500   20.000     -150.4895829
     425    1.800    4.500   30.000     -150.5004000
     426    1.800    4.500   40.000     -150.5085958
     427    1.800    4.500   50.000     -150.5131817
     428    1.800    4.500   60.000     -150.5155259
     429    1.800    4.500   70.000     -150.5169775
     430    1.800    4.500   78.460     -150.5179060
     431    1.800    4.500   80.000     -150.5180501
     432    1.800    4.500   90.000     -150.5187960
     433    1.800    4.500  100.000     -150.5192117
     434    1.800    4.500  110.000     -150.5193631
     435    1.800    4.500  120.000     -150.5193524
     436    1.800    4.500  130.000     -150.5192680
     437    1.800    4.500  140.000     -150.5191644
     438    1.800    4.500  150.000     -150.5190675
     439    1.800    4.500  160.000     -150.5189859
     440    1.800    4.500  170.000     -150.5189280
     441    1.800    4.500  179.990     -150.5189066
       0    0.000    0.000    0.000        0.0000000
     442    1.800    5.000    0.010     -150.4994007
     443    1.800    5.000   10.000     -150.5016628
     444    1.800    5.000   20.000     -150.5066301
     445    1.800    5.000   30.000     -150.5116029
     446    1.800    5.000   40.000     -150.5153018
     447    1.800    5.000   50.000     -150.5175375
     448    1.800    5.000   60.000     -150.5187587
     449    1.800    5.000   70.000     -150.5194634
     450    1.800    5.000   79.630     -150.5198920
     451    1.800    5.000   80.000     -150.5199048
     452    1.800    5.000   90.000     -150.5201673
     453    1.800    5.000  100.000     -150.5202917
     454    1.800    5.000  110.000     -150.5203198
